adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/cz4vLJrmaV1zJlRYbxqtvLzeLWB.jpg,"[28, 35, 80, 9648]",1168190,en,The Wrecking Crew,在《暴衝特攻隊》中，感情疏離的同父異母兄弟強尼與詹姆士因父親離奇死亡而被迫重聚。兩人追查真相時，塵封的祕密逐一浮現，揭露一場足以撕裂家族的陰謀。故事背景設定於夏威夷，由安傑爾曼努爾索托執導，克萊斯邦、雅各布貝塔隆、史蒂芬魯特、莫蓮娜芭卡琳主演。,58.7492,/Aq2k7ZzKSYBZDGhFsTrCXOOvqEY.jpg,2026-01-28,暴衝特攻隊,False,6.882,899
False,/cfDHxkco8RrslL0Vk2XPTwTVFCe.jpg,"[28, 53]",1472951,en,Infiltrate,政府特工莉莉·陳的丈夫被綁架，她被迫刺殺高級罪犯以營救丈夫，她必須在職責和家庭之間做出抉擇。隨著她深入犯罪世界，她對正義的執著追求揭開了一張腐敗之網，最終迫使她做出足以改變人生的重大決定，徹底改變了她的世界。,49.9537,/8Cw8GF9wG63kF8pRRXwOx2kXGt.jpg,2026-04-10,深淵營救,False,5.3,8
False,/zYm62AouAahA71AoOWHE5Qb0FYH.jpg,[18],1646787,tl,Sundutan,,51.3842,/2neZgVuY7prWIak5hhNKT53Hk0N.jpg,2026-03-06,Sundutan,False,4.0,1
False,/fyv3Cmsdq4pfiKU6M3azRATwBBU.jpg,"[28, 53]",1088434,en,Hellfire,,51.8558,/tQti9QTf13MfzNpXguijgNh7ojE.jpg,2026-02-05,Hellfire,False,6.767,73
False,/aouxo2EaR7QSGBBUNTITuW0lj4z.jpg,"[80, 18]",875828,en,Peaky Blinders: The Immortal Man,在關係疏遠的兒子捲入納粹陰謀後，自我放逐的黑幫老大湯米雪爾比必須趕回伯明罕，不只守護家人，還要拯救國家。,52.1897,/r1QSrP7xTqA4roGeAUt8a3Gwiy4.jpg,2026-03-05,浴血黑幫：不朽傳奇,False,7.229,806
False,/po1niVuud0tX86xOFegO5omQ2wX.jpg,"[878, 28, 53, 80]",1236153,en,Mercy,在不遠的未來，一個高階警探(克里斯 普瑞特飾演)因被指控謀殺妻子接受AI法庭審判。在定罪行刑之前，他只有90分鐘向曾經極度推崇的AI法官(蕾貝卡弗格森飾演)證明自己的清白。,49.8581,/a36QoC1NGUJ1BzK6PmvC63wQaHv.jpg,2026-01-20,關鍵公敵,False,6.969,1125
False,/xBT0oNq6rsTFv4SxG5uGRIEOrq6.jpg,"[10402, 18]",936075,en,Michael,這部電影講述麥可傑克森在音樂之外的人生旅程，從他以傑克森五人組主唱之姿被發掘出驚人天賦的那一刻起，直到他成為一位極具遠見的藝人，他以無窮無盡的創作能力激勵自己成為全世界最偉大的娛樂巨星。,49.5294,/nFwEj2g9xpZl6aBiUJ34ILfwtai.jpg,2026-04-22,麥可傑克森,False,7.5,5
False,/1oKLEA9JOhvaBwLpqjROisvWMy7.jpg,"[10749, 35, 18]",1325734,en,The Drama,查理在咖啡廳邂逅艾瑪，一場笨拙的搭話開啟了兩年的甜蜜愛戀。正當兩人深信彼此是唯一、著手籌備婚禮時，一場好友聚會卻掀起波瀾。在「分享最糟糕往事」的遊戲中，艾瑪意外坦白一段不為人知的震撼過去。這份祕密讓全場難以置信，也讓查理開始重新審視這份關係。在步入禮堂的最後關頭，兩人的愛情正受誠信與信任的嚴峻考驗。,48.2934,/awi66WKLWYB5J0c1OsbOHAu7aNr.jpg,2026-03-26,抓馬戀人,False,7.038,464
False,/4840rkbpsiuow5ew155oVKcqJwj.jpg,[18],615,en,The Passion of the Christ,梅爾吉勃遜親自編導，將「耶穌釘上十字架」的爭議題材搬上大銀幕，引發全美甚至全球媒體瘋狂報導，在美票房已逼近三億元。片中部份情節血腥引人爭議，戲院外觀眾反應也戲劇性，目前已有觀眾心臟病發....夫妻失和..婦女暴力事件等發生。  本片敘述耶穌在拿撒勒最後12個小時的故事，電影開場是在客西馬尼園的橄欖園，耶穌在最後晚餐後來這裡祈禱。耶穌拒絕撒旦的誘惑，因為猶大的背叛被逮捕，帶到耶路撒冷城中接受法利賽人領袖的審判，對他提出褻瀆等控訴，並下了釘在十字架上的死刑判決。,44.143,/dD5ITHKL6uNzCWHo51kcok00Eeo.jpg,2004-02-25,受難記：最後的激情,False,7.537,5159
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,漫威電影宇宙10年集大成巔峰之作！史上最強超級英雄全面集結，我們打不了的戰爭，他們為我們挺身而出。地球的存亡，宇宙的平衡，在薩諾斯毀天滅地以前，尚有復仇者聯盟。《復仇者聯盟》系列的第三部，也是漫威宇宙最後階段最終章。將帶來前所未見，最極致、最致命的存亡對決。復仇者聯盟和他們的超級英雄盟友們必須要不顧一切攜手合作才有可能組止最強的終極反派薩諾斯將整個宇宙毀滅。,51.5505,/oK7IP8Yx4pTgZSFE8RD74pwlJtW.jpg,2018-04-25,復仇者聯盟：無限之戰,False,8.234,31754
False,/82lM4GJ9uuNvNDOEpxFy77uv4Ak.jpg,"[28, 878, 12]",1242898,en,Predator: Badlands,宇宙最強獵人終極戰士身處危機四伏的神祕星球，但這次並非因爲嗜血而大開殺戒，而是因為被逐出家園，被迫展開「獵殺訓練」。唯有如此才能贖回返家的資格。,51.0543,/yyEZlck7lc0L00tpgwAKsTjTidH.jpg,2025-11-05,終極戰士：殺戮星球,False,7.695,2629
False,/nyW8YdrnSYtmTE9hgrpmGqkKw5b.jpg,[18],1658216,tl,Stepdaddy,,45.2641,/oZxNblisKuDzSUW5g18FERjyJs9.jpg,2026-04-04,Stepdaddy,False,5.0,2
False,/yPbW94JRopYqjz2CLyEiUhEwbB5.jpg,[10749],300496,el,Nefeli,,45.5276,/4EgkcisexFjGfQmGI0IrVxZUBIv.jpg,1980-01-01,Nefeli,False,2.5,6
False,/tSPT36ZKlP2WVHJLM4cQPLSzv3b.jpg,"[18, 80]",238,en,The Godfather,40年代的美國，“教父”維托·唐·柯里昂是黑手黨柯里昂家族的首領，帶領家族從事非法的勾當，但同時他也是許多弱小平民的保護神，深得人們愛戴。 因為拒絕了毒梟索洛索的毒品交易要求，柯里昂家族和紐約其他幾個黑手黨家族的矛盾激化。聖誕前夕，索洛索劫持了“教父”的參謀湯姆，並派人暗殺“教父”；因為內奸的出賣，“教父”的大兒子遜尼被仇家殺害；小兒子麥克也被捲了進來，失去愛妻。黑手黨家族之間的矛盾越來越白熱化。 年老的“教父”面對喪子之痛怎樣統領全局？黑手黨之間的仇殺如何落幕？誰是家族的內奸？誰又能夠成為新一代的“教父”？ 血雨腥風和溫情脈脈，在這部里程碑式的黑幫史詩巨片裡真實上演。,44.2986,/zIdIde1WCkFba1jUG87TA96aSy5.jpg,1972-03-14,教父,False,8.687,22771
False,/pfcyWSaPKGagqdunfBXQYCqZHxx.jpg,"[28, 80, 53]",1339876,hi,मर्दानी 3,,42.8558,/dHxLBtHw4InwsVumnthupZYz6NM.jpg,2026-01-30,मर्दानी 3,False,7.3,25
False,/yzIjyPtwvyjHelxqIRXGpiaucPG.jpg,[27],1572073,en,The Deadly Little Mermaid,,45.2799,/uye25uG7k8r3NNPLyPiKOiRnFRF.jpg,2026-03-06,The Deadly Little Mermaid,False,4.717,23
False,/oz4U9eA6ilYf1tyiVuGmkftdLac.jpg,"[18, 10749, 53]",1010581,es,Culpa mía,諾亞必須離開她的小鎮、男朋友和朋友，搬進她母親新婚丈夫的豪宅。在那裡，她遇到了她的新繼兄尼克，從一開始，他們的性格牴觸，但卻能感受到彼此的吸引力，這導致他們發展出一段禁忌的感情，他們的叛逆和暴躁的脾氣將顛覆他們的世界，令兩人瘋狂地墜入愛河。,41.8655,/3OM9Uss2v8fWviSyn4FctbHL7nD.jpg,2023-06-08,我的過錯,False,7.7,4031
False,/gtKglOSEq3d4MgQE4VsrT1sRkd0.jpg,"[16, 28, 14]",1539104,ja,劇場版 呪術廻戦「渋谷事変 特別編集版」×「死滅回游 先行上映」,2018年10月31日。在萬聖節熱鬧的澀谷車站周圍突然降下了「帳」，大批一般民眾受困其中。現代最強咒術師──五條悟獨自闖入內部。然而，那裡正有企圖封印五條的咒詛師與咒靈們正在守株待兔。虎杖悠仁等等眾多咒術師在澀谷集結。前所未有的大規模詛咒之戰「澀谷事變」即將開幕……而後，戰鬥擴展至史上最凶惡術師加茂憲倫所設計的殘殺遊戲「死滅迴游」。經歷了「澀谷事變」，全國10個結界化為魔窟。在一片混亂之中，虎杖的死刑執行人──特級術師乙骨憂太阻擋在前。陷入絕望仍繼續戰鬥的虎杖。無情拔刀相向的乙骨。詛咒的混沌不斷加速。師出同門的虎杖與乙骨，兩人的死鬥即將展開——。,44.609,/y3yyi1Tt9H9WkkK2ODs14hrYhlv.jpg,2025-11-07,劇場版 咒術迴戰 澀谷事變x死滅迴游 先行上映,False,5.935,93
False,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"[12, 878, 28]",299534,en,Avengers: Endgame,接續《復仇者聯盟：無限之戰》為復仇者聯盟系列最終章！薩諾斯彈指間毀滅宇宙一半的生物後，僅存的復仇者們要如何重整旗鼓，背水一戰，為僅存的信念而戰。,43.6233,/fXgoEedB0k5TgaYrBqbY3eZ3DAI.jpg,2019-04-24,復仇者聯盟：終局之戰,False,8.234,27516
False,/zfbjgQE1uSd9wiPTX4VzsLi0rGG.jpg,"[18, 80]",278,en,The Shawshank Redemption,講述銀行家安迪因被誣控殺妻和她情夫而被判無期徒刑。初入監獄的安迪過了一段被欺凌的非人生活，但是充滿鬥志和智慧的他咬牙生存了下來，並認識了一位從事黑市交易的囚犯瑞德。和瑞德成為摯友後的安迪生活開始產生轉機，他運用自己的財經知識在監獄裡獲得重視，甚至忍氣吞聲地幫典獄長洗錢，面對獄中滿佈的腐敗與邪惡，克服恐懼的他學會如何面對黑暗，並且藉由在獄中的人脈和友誼的扶持，擬出了飛天遁地的逃獄方法。,45.2043,/rlEE82K5m03rRZidFKNzCN67xQ2.jpg,1994-09-23,刺激1995,False,8.718,30136
False,/3gI8gS7YIpmEzUehg3cZVQ62phl.jpg,"[35, 80, 28]",1416391,hi,टोस्टर,,44.0893,/dqs5hQaWtR9HGeFjd9e6UfWMyE3.jpg,2026-04-15,टोस्टर,False,5.0,10
False,/drRxbu2OHG0DEENptZ8wI5f0uEU.jpg,"[878, 28, 35]",1119449,en,"Good Luck, Have Fun, Don't Die",一名手持炸彈引爆器、貌似流浪漢的男子，闖入洛杉磯美式餐廳。他聲稱自己來自未來，這已經是第117次回到同一個夜晚，因為未來世界快被AI搞死了，他得在時間耗盡前，號召勇士並肩作戰。問題是這支「人類最後希望」小隊看來實在頗沒搞頭：遇到3C產品就流鼻血的臭臉打工女、抖音一響學生不鳥的教師情侶檔、神情恍惚心事重重的神祕女子、莽撞的運將大哥，還有只是路過點個派的清潔阿姨。唯一共同點，是他們的生活都被科技搞得天翻地覆。末日拼裝軍團糊裡糊塗勉強上路，也只能說聲：「祝好運、好好玩、別GG！」,34.5372,/rWcfOdY7TU6lTdazWj0ebDZnAfO.jpg,2026-02-13,團戰之夜,False,6.929,352
False,/dqmeFUrf6Hs2ejcGGGfv69vtbbR.jpg,[18],226674,fr,L'Adolescente,,41.2252,/v7yCEzF9BCF82lbp42X5ZLjIieo.jpg,1979-01-24,L'Adolescente,False,4.3,12
False,/zNriRTr0kWwyaXPzdg1EIxf0BWk.jpg,"[878, 12, 28]",1234821,en,Jurassic World Rebirth,在《侏羅紀世界：統霸天下》中的事件發生的五年後，地球的生態系統絕大部分的地方已被證明不再適合讓恐龍居住。倖存的恐龍只能在赤道附近孤立的環境中生存，這些地方的氣候和牠們曾經繁衍興盛的環境類似。在這個熱帶生物圈之中，有三隻體積最龐大的恐龍體內含有一種關鍵性成分，能夠用來製造一種能為人類帶來奇蹟般地回生續命功效的藥物。  佐菈班奈特是一名高竿的臥底行動專家，受聘率領一支精英團隊執行一項最高機密任務，目標是從世上體積最巨大的三隻恐龍身上取得遺傳物質。然而當佐菈和她率領的隊員遇到一個正在從事水上探險，卻遭到掠奪性水生恐龍攻擊而翻船的平民家庭之後，他們全都被困在一座小島上。而他們在那裡即將發現一個隱藏了數十年，既驚人又邪惡的秘密。,44.8223,/xu29vYnYWHrlB4euRGy8jx1SQU9.jpg,2025-07-01,侏羅紀世界：重生,False,6.274,3225
False,/xcBlMEvzuaHoWANKYn5PGvcW4OC.jpg,"[27, 28, 53]",1110034,no,Kraken,一艘俄羅斯導彈潛艇在格陵蘭海執行秘密任務時失蹤，不知所蹤。北方艦隊最年輕的司令維克托·沃羅寧前去搜尋，他的哥哥正是這艘失蹤巡洋艦的指揮官。與此同時，由於極地站被毀，一頭怪物出現在北方海域。,45.84,/8ExwomWgJoXBdY3u1Otiw2zY9wZ.jpg,2026-02-06,極寒潛襲,False,6.0,11
False,/dHSz0tSFuO2CsXJ1CApSauP9Ncl.jpg,"[80, 53]",425274,en,Now You See Me: Now You Don't,魔術天團「四騎士」重磅回歸，這次攜手新世代高手，將再度掀起一場顛覆感官的魔術風暴。他們將帶來超越想像的震撼奇招，呈現從未在大銀幕上出現過的極致魔幻視覺體驗。,45.1091,/h9hm4dF1AFP1y7rmdmMptHukB5C.jpg,2025-11-12,出神入化3,False,6.507,1387
False,/be5SIsRGMckO8tU9lrLcIik70Dy.jpg,"[27, 14, 10749]",1246049,fr,Dracula,妻子過世後，一位15世紀的王子背棄上帝，變成了吸血鬼。幾個世紀後，在19世紀的倫敦，他看到一個酷似亡妻的女子，便追求她，最終注定了自己的命運。,41.4724,/4JdmWvjoZbn0UxM2y8C43286Ypz.jpg,2025-07-30,德古拉：愛情故事,False,7.081,1094
False,/8zyQbsmMlXfLkcctjNz5YZZwpkw.jpg,[27],999136,en,Do Not Enter,一群探險家調查一座廢棄的老酒店，途中遇到一個奇怪的超自然生物，以及另一群正在尋找傳說中隱藏寶藏的探險者。,39.185,/stM9N7eJmHKLmFR59JG4tLdN7Wk.jpg,2026-03-19,非請勿進,False,5.331,65
False,/8ZTVqvKDQ8emSGUEMjsS4yHAwrp.jpg,"[28, 878, 12]",27205,en,Inception,偷技高超的神偷唐姆柯比，對客戶委託的偷竊行動無往不利，目標是趁對象進入深沉的睡眠、心智遂呈現最脆弱狀態時，入侵其潛意識，將最不可告人的機密手到擒來。天賦異稟加上高科技儀器，使柯比周旋於企業間的爾虞我詐，成為不二人想的商業間諜，相對也付出極大代價，他不但淪為國際逃犯，也失去所愛的家人。因緣際會，柯比遇到一個平反的契機，能重新找回到失去的人生。這次，除了以往的潛意識搶案，還須帶領一群專家團隊走險扭轉目標人物的思維。不是偷取構想，而是植入思想。出乎意料的是，敵方竟早已設下層層防火牆，推算出其一舉一動，柯比團隊深深陷入只許成功不許失敗的夢境攻防戰…。,36.9265,/aBGVsKeDn5gtegkyajPGBHWev25.jpg,2010-07-15,全面啟動,False,8.4,39032
False,/hBwDYiOPwXHuwiYGP82ekFNSeBr.jpg,"[12, 14, 10749]",50619,en,The Twilight Saga: Breaking Dawn - Part 1,本集《暮光之城：破曉Ⅰ》當中貝拉和愛德華終於結婚了，舉行了一場夢幻唯美的世紀婚禮，小倆口並遠赴巴西度蜜月，在洞房當晚「做人」成功，有許多養眼親熱鏡頭。貝拉在生產過程中大量失血危及性命，為了救她只有一個方法，愛德華將裝了自己毒液的針管插進貝拉的心臟，讓她正式成為吸血鬼家族的一員。  面對常人轉換成吸血鬼的過程，貝拉運用天賦克服內心蠢動的吸血鬼原始慾望。但是好景不常，一場席捲吸血鬼世界的衝突之戰即將展開…。,37.2493,/alffJ1KCieyDVf60Qy6NX2brGxz.jpg,2011-11-16,暮光之城：破曉Ⅰ,False,6.189,9225
False,/eJ0HooOOD1uzI39CfOQNWIiWKlJ.jpg,"[28, 18, 53]",1387382,en,Hunting Season,一對住在森林深處的父女，救起了一位被沖到當地河岸邊的受傷年輕女子。一位神祕的陌生人和一位冷酷無情的毒梟，從此徹底改變了他們的生活。毒梟為了徹底除掉她，不惜一切代價。,39.5266,/yRAmf4dzJKWerebgyQ82v8xN4Ck.jpg,2025-12-05,狩獵季,False,6.943,185
False,/tId87yE7JnQsQsqOpnGXjz9PoEe.jpg,"[18, 35, 27]",329505,it,Il peccato di Lola,,51.0773,/iQt9Kydd8yn9xfBvYeKec56glyv.jpg,1984-05-04,Il peccato di Lola,False,7.0,69
False,/mxdiaM2tsx8M6W3zLgiPwAkhQfq.jpg,"[18, 10749]",744275,en,After We Fell,即便歷經數度分合，Tessa 和 Hardin 依舊無法擺脫對彼此的痴狂，就像成癮般完全令人難以抗拒，好不容易兩人化解彼此間的誤會，沒想到 Tessa 離家多年的父親卻突然出現，Hardin 身邊也突然出現一名神秘女子，再加上陷入該選擇夢想還是愛情的兩難，使得原本趨於穩定的情感再度失去控制，他們究竟該如何在失衡的人生找回重心呢？,37.1364,/dU4HfnTEJDf9KvxGS9hgO7BVeju.jpg,2021-09-01,禁忌世代3：依戀,False,7.0,2723
False,/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,"[53, 80, 35]",680,en,Pulp Fiction,約翰屈服塔和山繆傑克森飾演一對冷靜殘暴，整天互相談論大道理的殺手；布魯斯威利飾演一名被老大追殺的拳擊手；烏瑪舒曼飾演老大的女人；還有許許多多的演技派明星。本片將數個看似毫無相關且零碎的故事，最後巧妙的串連在一起...。,35.9396,/faXrVXwMExh6zIVV9I5v2ydP1K7.jpg,1994-09-10,黑色追緝令,False,8.485,30014
False,/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg,"[878, 28, 12]",19995,en,Avatar,在未來世界中，人類為取得另一星球資源，開啟阿凡達計畫，以人類與納美人的DNA混血，培養出身高近3米高的阿凡達，以利在潘朵拉星球生存並採礦。受傷的退役軍人傑克，首肯接受實驗並以他的阿凡達來到天堂般的潘朵拉星球。然而，在這唯美幽境裡，地上爬的、天上飛的、土裡鑽的生物卻隻隻巨大致命…傑克背負重任，身處險境中，與納美人首次的意外接觸後，雖然開啟了溝通的可能性，卻也即將面臨一場意想不到、浩瀚壯烈的世紀衝突與空前啟示…,36.8934,/aKeJgTDAiBe5hFgFgI3V3ChOLmh.jpg,2009-12-16,阿凡達,False,7.602,33796
False,/ySHUoK4utUOiSfCinw81H1TsV0E.jpg,"[878, 28, 27]",1241470,en,Osiris,在這部電影中，一隊特種部隊突擊隊員在執行任務的過程中被一艘神秘的太空船綁架。當他們在飛船上醒來時，很快就發現自己正在被一個無情的外星種族追捕,37.4078,/3YtZHtXPNG5AleisgEatEfZOT2w.jpg,2025-07-25,地獄判官,False,5.989,223
False,/bIUaCtWaRgd78SnoHJDI8TNf7Sd.jpg,"[12, 28, 878]",181808,en,Star Wars: The Last Jedi,故事接續在《STAR WARS：原力覺醒》之後，芮找到了路克，將光劍物歸原主，她請求路克與她返回抵抗勢力，幫助抵抗勢力對抗第一軍團，但路克拒絕了，並向芮揭諸他決定讓絕地武士走入末路的真正原因，以及他與凱羅忍之間的關係。同時，抵抗勢力的戰艦遭受第一軍團的追擊，莉亞公主重傷昏迷，指揮權交接給何朵中將；然而何朵中將的撤退決定，似乎讓抵抗勢力陷入更多的危機，波戴姆倫決定秘密行動，讓芬恩與蘿絲實行潛入史諾克戰艦的秘密任務。而芮在得知她有機會挽救凱羅忍從黑暗面返回光明面後，也動身前往史諾克的戰鑑。  原力的平衡、絕地武士的存亡、銀河系的未來…都即將揭曉。,40.4235,/81CH9xU3ubp07mhZH4vZdTv854L.jpg,2017-12-13,STAR WARS：最後的絕地武士,False,6.755,16234
